company_id,business_id,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,buying_type,clicks,cpc,cpm,cpp,ctr,frequency,impressions,mobile_app_install,spend,fb_mobile_add_to_cart,fb_mobile_purchase,fb_onsite_conversion_purchase,category,sub_category,image_url,image_hash,video_id,promoted_url,link,start_dt,stop_dt,dt
10001,511273569054473,520943671420796,CRIHausa,6085033526127,帖子：CRIHAUSA直播了视频,6085033527127,帖子：CRIHAUSA直播了视频,6085033527327,帖子：CRIHAUSA直播了视频,0,873,0.004903,0.283763,0.285067,5.787973,1.004596,15083,0,4.28,0,0,0,unknow,unknow,,,,,https://www.facebook.com/crihausaradio/videos/859878344137456/,2017-11-27,2017-11-27,20171127
10001,511273569054473,520943671420796,CRIHausa,6084993274127,帖子：CRIHAUSA直播了视频,6084993275127,帖子：CRIHAUSA直播了视频,6084993275327,帖子：CRIHAUSA直播了视频,0,3218,0.001377,0.112305,0.119166,8.157988,1.061089,39446,0,4.43,0,0,0,unknow,unknow,,,,,https://www.facebook.com/crihausaradio/videos/859767620815195/,2017-11-27,2017-11-27,20171127
