company_id,business_id,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,buying_type,clicks,cpc,cpm,cpp,ctr,frequency,impressions,mobile_app_install,spend,fb_mobile_add_to_cart,fb_mobile_purchase,fb_onsite_conversion_purchase,category,sub_category,image_url,image_hash,video_id,promoted_url,link,start_dt,stop_dt,dt
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347746,Mini_100000_MWEN_1124_VideoDownload_Video_Pointer,6081859363946,MW-M-13+-001,6081859404746,Mini_MWEN_VIdeoDownload_1124001_ZX_ZML,0,1,0.03,0.291262,0.3,0.970874,1.03,103,0,0.03,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347746,Mini_100000_MWEN_1124_VideoDownload_Video_Pointer,6081859363946,MW-M-13+-001,6081859404146,Mini_MWEN_VIdeoDownload_1124002_ZX_ZML,0,0,0,0,0,0,1,1,0,0,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347746,Mini_100000_MWEN_1124_VideoDownload_Video_Pointer,6081859364146,MW-W-13+-001,6081859404546,Mini_MWEN_VIdeoDownload_1124002_ZX_ZML,0,1,0.07,0.288066,0.288066,0.411523,1,243,0,0.07,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347546,Mini_100000_UGEN_1124_VideoDownload_Video_Pointer,6081859365746,UG-W-13+-003,6081859377746,Mini_UGEN_1124005_VideoDownload_ZX_ZML,0,0,0,0,0,0,1.034483,30,1,0,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347546,Mini_100000_UGEN_1124_VideoDownload_Video_Pointer,6081859365946,UG-M-13+-001,6081859378546,Mini_UGEN_VIdeoDownload_1124001_ZX_ZML,0,0,0,0.28169,0.285714,0,1.014286,142,2,0.04,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347546,Mini_100000_UGEN_1124_VideoDownload_Video_Pointer,6081859366146,UG-W-13+-002,6081859377946,Mini_UGEN_VIdeoDownload_1124004_ZX_ZML,0,0,0,0.15873,0.15873,0,1,63,0,0.01,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347546,Mini_100000_UGEN_1124_VideoDownload_Video_Pointer,6081859366346,UG-W-13+-001,6081859378346,Mini_UGEN_VIdeoDownload_1124001_ZX_ZML,0,3,0.033333,0.406504,0.413223,1.219512,1.016529,246,0,0.1,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347546,Mini_100000_UGEN_1124_VideoDownload_Video_Pointer,6081859366546,UG-M-13+-002,6081859378146,Mini_UGEN_VIdeoDownload_1124004_ZX_ZML,0,1,0.01,0.121951,0.121951,1.219512,1,82,0,0.01,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347346,Mini_100000_SSEN_1124_VideoDownload_Video_Pointer,6081859367746,SS-W-13+-001,6081859381946,Mini_SSEN_VIdeoDownload_1124001_ZX_ZML,0,0,0,0,0,0,1,6,0,0,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347346,Mini_100000_SSEN_1124_VideoDownload_Video_Pointer,6081859367746,SS-W-13+-001,6081859379946,Mini_SSEN_VIdeoDownload_1124002_ZX_ZML,0,0,0,0,0,0,1,23,0,0,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347346,Mini_100000_SSEN_1124_VideoDownload_Video_Pointer,6081859367946,SS-M-13+-002,6081859380546,Mini_SSEN_VIdeoDownload_1124004_ZX_ZML,0,0,0,0,0,0,1,7,0,0,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347346,Mini_100000_SSEN_1124_VideoDownload_Video_Pointer,6081859368346,SS-M-13+-001,6081859380146,Mini_SSEN_VIdeoDownload_1124002_ZX_ZML,0,0,0,0.350877,0.350877,0,1,57,0,0.02,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347346,Mini_100000_SSEN_1124_VideoDownload_Video_Pointer,6081859368346,SS-M-13+-001,6081859379746,Mini_SSEN_VIdeoDownload_1124001_ZX_ZML,0,0,0,0,0,0,1,1,0,0,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347146,Mini_100000_NGEN_1124_VideoDownload_Video_Pointer,6081859361546,NG-W-13+-003,6081859400746,Mini_NGEN_1124005_VideoDownload_ZX_ZML,0,0,0,0.13245,0.134228,0,1.013423,151,0,0.02,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347146,Mini_100000_NGEN_1124_VideoDownload_Video_Pointer,6081859361746,NG-W-13+-002,6081859402346,Mini_NGEN_VIdeoDownload_1124004_ZX_ZML,0,0,0,0,0,0,1,5,0,0,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347146,Mini_100000_NGEN_1124_VideoDownload_Video_Pointer,6081859361946,NG-W-13+-001,6081859400546,Mini_NGEN_VIdeoDownload_1124002_ZX_ZML,0,3,0.116667,0.757576,0.762527,0.649351,1.006536,462,1,0.35,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859347146,Mini_100000_NGEN_1124_VideoDownload_Video_Pointer,6081859362146,NG-M-13+-003,6081859400146,Mini_NGEN_1124005_VideoDownload_ZX_ZML,0,0,0,0.149254,0.149254,0,1,67,0,0.01,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345946,Mini_100000_ZAEN_1124_VideoDownload_Video_Pointer,6081859352146,ZA-W-13+-002,6081859386946,Mini_ZAEN_VIdeoDownload_1124004_ZX_ZML,0,0,0,1.463415,1.463415,0,1,41,0,0.06,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345946,Mini_100000_ZAEN_1124_VideoDownload_Video_Pointer,6081859352346,ZA-W-13+-001,6081859388146,Mini_ZAEN_VIdeoDownload_1124001_ZX_ZML,0,0,0,3.846154,3.846154,0,1,13,0,0.05,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345946,Mini_100000_ZAEN_1124_VideoDownload_Video_Pointer,6081859352546,ZA-M-13+-002,6081859388546,Mini_ZAEN_VIdeoDownload_1124004_ZX_ZML,0,0,0,0,0,0,1,5,0,0,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345946,Mini_100000_ZAEN_1124_VideoDownload_Video_Pointer,6081859353346,ZA-M-13+-003,6081859390946,Mini_ZAEN_1124005_VideoDownload_ZX_ZML,0,0,0,0.454545,0.454545,0,1,44,0,0.02,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345946,Mini_100000_ZAEN_1124_VideoDownload_Video_Pointer,6081859353746,ZA-M-13+-001,6081859390546,Mini_ZAEN_VIdeoDownload_1124002_ZX_ZML,0,0,0,0,0,0,1,31,0,0,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345946,Mini_100000_ZAEN_1124_VideoDownload_Video_Pointer,6081859353746,ZA-M-13+-001,6081859388746,Mini_ZAEN_VIdeoDownload_1124001_ZX_ZML,0,0,0,0,0,0,1,61,0,0,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345946,Mini_100000_ZAEN_1124_VideoDownload_Video_Pointer,6081859353946,ZA-W-13+-003,6081859388946,Mini_ZAEN_1124005_VideoDownload_ZX_ZML,0,18,0.131667,3.019108,3.376068,2.292994,1.118234,785,4,2.37,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345746,Mini_100000_GHEN_1124_VideoDownload_Video_Pointer,6081859359946,GH-W-13+-001,6081859398946,Mini_GHNEN_VIdeoDownload_1124002_ZX_ZML,0,1,0.18,0.383795,0.388769,0.21322,1.012959,469,1,0.18,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345746,Mini_100000_GHEN_1124_VideoDownload_Video_Pointer,6081859360146,GH-W-13+-003,6081859398346,Mini_GHNEN_1124005_VideoDownload_ZX_ZML,0,0,0,0.285714,0.285714,0,1,35,0,0.01,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345746,Mini_100000_GHEN_1124_VideoDownload_Video_Pointer,6081859361346,GH-W-13+-002,6081859400346,Mini_GHNEN_VIdeoDownload_1124004_ZX_ZML,0,0,0,0,0,0,1,20,0,0,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345546,Mini_100000_INEN_1124_VideoDownload_Video_Pointer,6081859353546,IN-W-13+-001,6081859394946,Mini_INEN_VIdeoDownload_1124002_ZX_ZML,0,0,0,0.074074,0.074627,0,1.007463,135,1,0.01,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345546,Mini_100000_INEN_1124_VideoDownload_Video_Pointer,6081859353546,IN-W-13+-001,6081859390146,Mini_INEN_VIdeoDownload_1124001_ZX_ZML,0,0,0,0.126263,0.126582,0,1.002532,396,1,0.05,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345546,Mini_100000_INEN_1124_VideoDownload_Video_Pointer,6081859354146,IN-W-13+-002,6081859390746,Mini_INEN_VIdeoDownload_1124004_ZX_ZML,0,0,0,0.067114,0.068027,0,1.013605,149,0,0.01,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345546,Mini_100000_INEN_1124_VideoDownload_Video_Pointer,6081859355346,IN-M-13+-002,6081859392146,Mini_INEN_VIdeoDownload_1124004_ZX_ZML,0,1,0.04,0.142349,0.142349,0.355872,1,281,0,0.04,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345546,Mini_100000_INEN_1124_VideoDownload_Video_Pointer,6081859355546,IN-M-13+-001,6081859394346,Mini_INEN_VIdeoDownload_1124001_ZX_ZML,0,3,0.036667,0.582011,0.585106,1.587302,1.005319,189,1,0.11,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345546,Mini_100000_INEN_1124_VideoDownload_Video_Pointer,6081859355546,IN-M-13+-001,6081859392346,Mini_INEN_VIdeoDownload_1124002_ZX_ZML,0,0,0,0.306513,0.30888,0,1.007722,261,0,0.08,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345546,Mini_100000_INEN_1124_VideoDownload_Video_Pointer,6081859355946,IN-M-13+-003,6081859392546,Mini_INEN_1124005_VideoDownload_ZX_ZML,0,0,0,0.058824,0.058824,0,1,170,0,0.01,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345546,Mini_100000_INEN_1124_VideoDownload_Video_Pointer,6081859356146,IN-W-13+-003,6081859390346,Mini_INEN_1124005_VideoDownload_ZX_ZML,0,0,0,0,0,0,1,68,0,0,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345346,Mini_100000_KEEN_1124_VideoDownload_Video_Pointer,6081859357746,KE-M-13+-003,6081859394546,Mini_KEEN_1124005_VideoDownload_ZX_ZML,0,3,0.053333,1.059603,1.073826,1.986755,1.013423,151,0,0.16,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345346,Mini_100000_KEEN_1124_VideoDownload_Video_Pointer,6081859357946,KE-W-13+-001,6081859394746,Mini_KEEN_VIdeoDownload_1124001_ZX_ZML,0,8,0.07,0.907618,0.960549,1.296596,1.058319,617,5,0.56,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345146,Mini_100000_TZEN_1124_VideoDownload_Video_Pointer,6081859357346,TZ-M-13+-002,6081859396946,Mini_TZEN_VIdeoDownload_1124004_ZX_ZML,0,0,0,0,0,0,1.666667,5,0,0,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345146,Mini_100000_TZEN_1124_VideoDownload_Video_Pointer,6081859358146,TZ-M-13+-001,6081859396546,Mini_TZEN_VIdeoDownload_1124002_ZX_ZML,0,0,0,0,0,0,1,10,0,0,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345146,Mini_100000_TZEN_1124_VideoDownload_Video_Pointer,6081859358146,TZ-M-13+-001,6081859396146,Mini_TZEN_VIdeoDownload_1124001_ZX_ZML,0,0,0,0.57971,0.655738,0,1.131148,69,0,0.04,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345146,Mini_100000_TZEN_1124_VideoDownload_Video_Pointer,6081859359546,TZ-W-13+-003,6081859399146,Mini_TZEN_1124005_VideoDownload_ZX_ZML,0,0,0,0,0,0,1.142857,16,0,0,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081859345146,Mini_100000_TZEN_1124_VideoDownload_Video_Pointer,6081859359746,TZ-W-13+-001,6081859398146,Mini_TZEN_VIdeoDownload_1124002_ZX_ZML,0,1,0.03,0.461538,0.491803,1.538462,1.065574,65,0,0.03,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081853176946,Mini_100000_IDID_1124_VideoDownload_Video_Pointer,6081853178146,ID-M-13+-001,6081853288146,Mini_IDID_VIdeoDownload_1124002_ZX_ZML,0,22,0.201818,0.620979,0.62342,0.307692,1.003931,7150,19,4.44,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081853176946,Mini_100000_IDID_1124_VideoDownload_Video_Pointer,6081853178146,ID-M-13+-001,6081853185546,Mini_IDID_VIdeoDownload_1124001_ZX_ZML,0,133,0.177068,0.526386,0.527152,0.29728,1.001455,44739,50,23.55,0,0,0,Utilities,Communication,,,542201522811141,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081853176946,Mini_100000_IDID_1124_VideoDownload_Video_Pointer,6081853332346,ID-M-13+-002,6081853332546,Mini_IDID_VIdeoDownload_1124004_ZX_ZML,0,16,0.195625,0.833777,0.846632,0.426212,1.015418,3754,7,3.13,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081853176946,Mini_100000_IDID_1124_VideoDownload_Video_Pointer,6081853645346,ID-M-13+-003,6081853646546,Mini_IDID_1124005_VideoDownload_ZX_ZML,0,1,0.64,0.812183,0.838794,0.126904,1.032765,788,0,0.64,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081853176946,Mini_100000_IDID_1124_VideoDownload_Video_Pointer,6081854034546,ID-W-13+-002,6081854035346,Mini_IDID_VIdeoDownload_1124004_ZX_ZML,0,0,0,0.375,0.384615,0,1.025641,80,0,0.03,0,0,0,Utilities,Communication,,,542218506142776,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
10001,511273569054473,522520287929801,Domob-OperaMini-004,6081853176946,Mini_100000_IDID_1124_VideoDownload_Video_Pointer,6081854034746,ID-W-13+-003,6081854035146,Mini_IDID_1124005_VideoDownload_ZX_ZML,0,4,0.06,0.352423,0.354505,0.587372,1.005908,681,0,0.24,0,0,0,Utilities,Communication,,,542223459475614,http://play.google.com/store/apps/details?id=com.opera.mini.native,,2017-11-27,2017-11-27,20171127
