company_id,business_id,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,buying_type,clicks,cpc,cpm,cpp,ctr,frequency,impressions,mobile_app_install,spend,fb_mobile_add_to_cart,fb_mobile_purchase,fb_onsite_conversion_purchase,category,sub_category,image_url,image_hash,video_id,promoted_url,link,start_dt,stop_dt,dt
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081513792823,ios_SL_pur_18-44_CPM_FB/IG-A4,6081513794223,taotu_FB/IG_wa01_170901t01i,0,71,0.476761,18.878974,19.081172,3.959844,1.01071,1793,22,33.85,0,3,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081750069823,ios_SL_a_18-44_CPM_FB/IG-A5,6081750069623,taotu_FB/IG_wa01_171114t01b1,0,14,0.413571,10.94518,11.264591,2.646503,1.029183,529,3,5.79,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081755601023,ios_SL_am_18-44_CPM_FB/IG-A6,6081755601423,taotu_FB/IG_wa16_170818t02i,0,39,0.881026,24.952796,25.098612,2.832244,1.005844,1377,12,34.36,0,3,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081756178823,ios_SL_pur_18-44_CPM_FB/IG-A7,6081756178623,photo_FB/IG_wa15_171114p02b,0,30,0.803667,17.780236,18.20997,2.212389,1.024169,1356,16,24.11,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23589830_6081756228423_8842620531774586880_n.png?oh=1925710593cc72639a7a4c8ce7d993b3&oe=5A8BBF96,d8a254659709bbcf6817ea7fb6888b1f,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081956661823,ios_SL_am_18-44_CPM_FB/IG-A8,6081995688023,slide_FB/IG_wa19_170719s04g,0,10,0.346,17.21393,17.21393,4.975124,1,201,1,3.46,0,1,0,Games,Role Playing,https://fb-s-b-a.akamaihd.net/h-ak-fbx/v/t15.0-10/23717228_519567728405288_4157019427558129664_n.jpg?oh=71523ffa0a75b7107128bd57f2e68aeb&oe=5AA39806&__gda__=1521010392_4f586caf2ef92af7d37bd0cc590bbc78,,519566935072034,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081956661823,ios_SL_am_18-44_CPM_FB/IG-A8,6081956662823,photo_FB/IG_wa16_170719p02g,0,8,0.43,15.221239,15.357143,3.539823,1.008929,226,2,3.44,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794250_6081956880823_7463198734197719040_n.png?oh=517ceb25ae1f2de6d8284301150e9d74&oe=5AD5EDB8,85a4a75cc925c0f1c4df7737d2a25e74,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081956662223,ios_SL_pur_18-44_CPM_FB/IG-A8,6081995687423,slide_FB/IG_wa19_170719s04g,0,2,1.075,12.721893,12.797619,1.183432,1.005952,169,0,2.15,0,0,0,Games,Role Playing,https://fb-s-b-a.akamaihd.net/h-ak-fbx/v/t15.0-10/23717228_519567728405288_4157019427558129664_n.jpg?oh=71523ffa0a75b7107128bd57f2e68aeb&oe=5AA39806&__gda__=1521010392_4f586caf2ef92af7d37bd0cc590bbc78,,519566935072034,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081956662223,ios_SL_pur_18-44_CPM_FB/IG-A8,6081956663223,photo_FB/IG_wa16_170719p02g,0,16,0.355625,17.400612,17.561728,4.892966,1.009259,327,5,5.69,0,2,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794250_6081956880823_7463198734197719040_n.png?oh=517ceb25ae1f2de6d8284301150e9d74&oe=5AD5EDB8,85a4a75cc925c0f1c4df7737d2a25e74,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081956662623,ios_SL_a_18-44_CPM_FB/IG-A8,6081995687623,slide_FB/IG_wa19_170719s04g,0,0,0,6.923077,6.923077,0,1,13,0,0.09,0,0,0,Games,Role Playing,https://fb-s-b-a.akamaihd.net/h-ak-fbx/v/t15.0-10/23717228_519567728405288_4157019427558129664_n.jpg?oh=71523ffa0a75b7107128bd57f2e68aeb&oe=5AA39806&__gda__=1521010392_4f586caf2ef92af7d37bd0cc590bbc78,,519566935072034,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081956662623,ios_SL_a_18-44_CPM_FB/IG-A8,6081956663423,photo_FB/IG_wa16_170719p02g,0,0,0,6.666667,6.666667,0,1,3,0,0.02,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794250_6081956880823_7463198734197719040_n.png?oh=517ceb25ae1f2de6d8284301150e9d74&oe=5AD5EDB8,85a4a75cc925c0f1c4df7737d2a25e74,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081956664023,ios_SL_b_18-44_CPM_FB/IG-A8,6081995687823,slide_FB/IG_wa19_170719s04g,0,0,0,6.666667,6.666667,0,1,6,0,0.04,0,0,0,Games,Role Playing,https://fb-s-b-a.akamaihd.net/h-ak-fbx/v/t15.0-10/23717228_519567728405288_4157019427558129664_n.jpg?oh=71523ffa0a75b7107128bd57f2e68aeb&oe=5AA39806&__gda__=1521010392_4f586caf2ef92af7d37bd0cc590bbc78,,519566935072034,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6081956664023,ios_SL_b_18-44_CPM_FB/IG-A8,6081956663623,photo_FB/IG_wa16_170719p02g,0,0,0,4.545455,5,0,1.1,11,0,0.05,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794250_6081956880823_7463198734197719040_n.png?oh=517ceb25ae1f2de6d8284301150e9d74&oe=5AD5EDB8,85a4a75cc925c0f1c4df7737d2a25e74,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082015668223,ios_SL_am_18-44_CPM_FB/IG-A9,6082015670623,photo_FB/IG_wa15_171114p04b,0,32,0.925938,18.461059,18.623507,1.993769,1.008799,1605,9,29.63,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842241_6082015773423_8283310000495919104_n.png?oh=59c1afaf322420d6f47f91f389f550ed&oe=5AD706A0,39d25d7a3810981865436cfddcaf4477,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082015668223,ios_SL_am_18-44_CPM_FB/IG-A9,6082015669023,photo_FB/IG_wa23_170901p01i,0,12,0.533333,13.913043,14.578588,2.608696,1.047836,460,2,6.4,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794310_6082015833023_2581702853055741952_n.png?oh=66c7dc7846037006eba35135192fae54&oe=5AD69A0E,b215f45a1ef53822de12c71eed2c9de8,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082015668423,ios_SL_b_18-44_CPM_FB/IG-A9,6082015669823,photo_FB/IG_wa23_170901p01i,0,0,0,11.111111,11.111111,0,1,9,0,0.1,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794310_6082015833023_2581702853055741952_n.png?oh=66c7dc7846037006eba35135192fae54&oe=5AD69A0E,b215f45a1ef53822de12c71eed2c9de8,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082015668423,ios_SL_b_18-44_CPM_FB/IG-A9,6082015668623,photo_FB/IG_wa15_171114p04b,0,0,0,7.272727,10,0,1.375,11,0,0.08,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842241_6082015773423_8283310000495919104_n.png?oh=59c1afaf322420d6f47f91f389f550ed&oe=5AD706A0,39d25d7a3810981865436cfddcaf4477,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082015669223,ios_SL_pur_18-44_CPM_FB/IG-A9,6082015671223,photo_FB/IG_wa23_170901p01i,0,0,0,16.363636,16.363636,0,1,11,0,0.18,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794310_6082015833023_2581702853055741952_n.png?oh=66c7dc7846037006eba35135192fae54&oe=5AD69A0E,b215f45a1ef53822de12c71eed2c9de8,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082015669223,ios_SL_pur_18-44_CPM_FB/IG-A9,6082015670223,photo_FB/IG_wa15_171114p04b,0,2,0.235,18.076923,18.8,7.692308,1.04,26,0,0.47,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842241_6082015773423_8283310000495919104_n.png?oh=59c1afaf322420d6f47f91f389f550ed&oe=5AD706A0,39d25d7a3810981865436cfddcaf4477,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082015669423,ios_SL_a_18-44_CPM_FB/IG-A9,6082015671023,photo_FB/IG_wa23_170901p01i,0,0,0,13.333333,13.333333,0,1,6,0,0.08,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794310_6082015833023_2581702853055741952_n.png?oh=66c7dc7846037006eba35135192fae54&oe=5AD69A0E,b215f45a1ef53822de12c71eed2c9de8,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082015669423,ios_SL_a_18-44_CPM_FB/IG-A9,6082015670423,photo_FB/IG_wa15_171114p04b,0,0,0,8.75,8.75,0,1,8,0,0.07,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842241_6082015773423_8283310000495919104_n.png?oh=59c1afaf322420d6f47f91f389f550ed&oe=5AD706A0,39d25d7a3810981865436cfddcaf4477,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082081440623,ios_SL_a_18-44_CPM_FB/IG-A10,6082081442423,taotu_FB/IG_wa08_170719t01b,0,6,0.665,8.769231,8.807947,1.318681,1.004415,455,2,3.99,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082081440623,ios_SL_a_18-44_CPM_FB/IG-A10,6082081441223,taotu_FB/IG_wa13_170719t02g,0,35,0.432286,10.799429,10.845878,2.498216,1.004301,1401,12,15.13,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082081441423,ios_SL_b_18-44_CPM_FB/IG-A10,6082081442623,taotu_FB/IG_wa08_170719t01b,0,14,0.282143,7.806324,7.806324,2.766798,1,506,8,3.95,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082081441423,ios_SL_b_18-44_CPM_FB/IG-A10,6082081442023,taotu_FB/IG_wa13_170719t02g,0,9,0.376667,9.442897,9.522472,2.506964,1.008427,359,4,3.39,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082081441623,ios_SL_pur_18-44_CPM_FB/IG-A10,6082081443223,taotu_FB/IG_wa13_170719t02g,0,32,0.850938,16.89206,16.93408,1.985112,1.002488,1612,8,27.23,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082081441623,ios_SL_pur_18-44_CPM_FB/IG-A10,6082081442823,taotu_FB/IG_wa08_170719t01b,0,12,0.5675,12.226212,12.292419,2.154399,1.005415,557,3,6.81,0,1,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074738650423,tapfuns_SF_ios_US1_FB_CPM_0815,6082081442223,ios_SL_am_18-44_CPM_FB/IG-A10,6082081443023,taotu_FB/IG_wa13_170719t02g,0,43,0.660465,19.398907,19.478738,2.937158,1.004115,1464,15,28.4,0,2,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6074443857823,ios_OL_am_18-44_CPM_FB/IG,6074443844023,taotu_FB/IG_wa03_170719t01g,0,24,0.035417,0.93819,0.951848,2.649007,1.014558,906,6,0.85,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6080959952623,ios_OL_am_18-44_CPM_FB/IG-A1,6080959952423,taotu_FB/IG_wa03_170817t03b,0,5,0.054,2.213115,2.213115,4.098361,1,122,0,0.27,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6081271560223,ios_OL_am_18-44_CPM_FB/IG-A2,6081271561023,taotu_FB/IG_wa08_170817t02b,0,3,0.073333,2.075472,2.156863,2.830189,1.039216,106,0,0.22,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6081755137223,ios_OL_am_18-44_CPM_FB/IG-A4,6081755136023,taotu_FB/IG_wa03_170719t05b,0,55,0.010727,0.215801,0.219576,2.011704,1.017492,2734,11,0.59,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6081993769823,ios_OL_am_18-44_CPM_FB/IG-A8,6081993770223,slideshow_FB/IG_wa19_170719s04g,0,1,0.02,1.176471,1.176471,5.882353,1,17,0,0.02,0,0,0,Games,Role Playing,https://fb-s-b-a.akamaihd.net/h-ak-fbx/v/t15.0-10/23717228_519567728405288_4157019427558129664_n.jpg?oh=71523ffa0a75b7107128bd57f2e68aeb&oe=5AA39806&__gda__=1521010392_4f586caf2ef92af7d37bd0cc590bbc78,,519566935072034,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6081993769823,ios_OL_am_18-44_CPM_FB/IG-A8,6081993770023,photo_FB/IG_wa16_170719p02g,0,9,0.03,2.076923,2.177419,6.923077,1.048387,130,4,0.27,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794250_6081956880823_7463198734197719040_n.png?oh=517ceb25ae1f2de6d8284301150e9d74&oe=5AD5EDB8,85a4a75cc925c0f1c4df7737d2a25e74,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6082015668023,ios_OL_am_18-44_CPM_FB/IG-A9,6082015669623,photo_FB/IG_wa15_171114p04b,0,0,0,1.818182,1.818182,0,1,11,0,0.02,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842241_6082015773423_8283310000495919104_n.png?oh=59c1afaf322420d6f47f91f389f550ed&oe=5AD706A0,39d25d7a3810981865436cfddcaf4477,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6082015668023,ios_OL_am_18-44_CPM_FB/IG-A9,6082015668823,photo_FB/IG_wa23_170901p01i,0,0,0,0,0,0,1,4,0,0,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794310_6082015833023_2581702853055741952_n.png?oh=66c7dc7846037006eba35135192fae54&oe=5AD69A0E,b215f45a1ef53822de12c71eed2c9de8,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6082081441023,ios_OL_am_18-44_CPM_FB/IG-A10,6082081441823,taotu_FB/IG_wa13_170719t02g,0,134,0.017164,0.544379,0.555824,3.171598,1.021025,4225,37,2.3,0,1,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6082081441023,ios_OL_am_18-44_CPM_FB/IG-A10,6082081440823,taotu_FB/IG_wa08_170719t01b,0,7,0.241429,2.99115,3.034111,1.238938,1.014363,565,1,1.69,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
10001,511273569054473,563666370481859,MD_tapfuns_龙珠_iOS_01,6074443840223,tapfuns_SF_ios_US2_FB_CPM_0809,6082289105423,ios_OL_am_18-44_CPM_FB/IG-A11,6082289105023,taotu_FB/IG_wa23_171122t02b,0,0,0,0,0,0,1,4,0,0,0,0,0,Games,Role Playing,,,,https://itunes.apple.com/app/id1261762991,,2017-11-27,2017-11-27,20171127
